studentId,is_proficient,proficient_score,school_High School A,school_High School B,school_High School C,school_High School D,iready_math,iready_reading,bbb_literacy,category_MATHEMATICS,category_ENGLISH,category_SCIENCE,category_SOCIAL_STUDIES,category_FOREIGN_LANGUAGE,category_PERFORMING_ARTS,category_VISUAL_ARTS,category_TECHNOLOGY,category_BUSINESS,category_TRADES,category_AGRICULTURE,category_PHYSICAL_EDUCATION,category_HEALTH,category_CAREER_PREP,category_MILITARY_SCIENCE
45054,False,0.2647058823529412,True,False,False,False,0,0,0,1,0,1,0,0,False,False,False,False,True,False,False,False,False,False
45054,False,0.2647058823529412,True,False,False,False,0,0,0,1,0,1,0,0,False,False,False,False,True,False,False,False,False,False
45440,False,0.9411764705882352,False,False,False,False,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False
45440,False,0.9411764705882352,False,False,False,False,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False
45440,False,0.9411764705882352,False,False,False,False,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False
45440,False,0.9411764705882352,False,False,False,False,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False
45440,False,0.9411764705882352,False,False,False,False,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False
45953,True,1.0,False,False,False,False,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False
46042,True,1.0294117647058822,True,False,False,False,0,0,0,1,1,1,2,0,False,True,False,False,False,False,True,True,False,False
46042,True,1.0294117647058822,True,False,False,False,0,0,0,1,1,1,2,0,False,True,False,False,False,False,True,True,False,False
46082,False,0.4117647058823529,False,False,True,False,0,0,0,1,1,0,0,0,False,False,False,False,True,False,False,False,False,False
46082,False,0.4117647058823529,False,False,True,False,0,0,0,1,1,0,0,0,False,False,False,False,True,False,False,False,False,False
46177,False,0.8235294117647058,False,False,True,False,0,0,0,1,1,2,0,0,False,False,False,False,False,True,True,False,False,False
46177,False,0.8235294117647058,False,False,True,False,0,0,0,1,1,2,0,0,False,False,False,False,False,True,True,False,False,False
46199,False,0.9411764705882352,False,True,False,False,0,0,0,1,1,2,1,0,True,False,False,False,False,False,True,True,False,False
46199,False,0.9411764705882352,False,True,False,False,0,0,0,1,1,2,1,0,True,False,False,False,False,False,True,True,False,False
46273,False,0.8235294117647058,False,False,True,False,0,0,0,1,1,0,0,0,False,False,False,False,True,False,False,False,False,False
46273,False,0.8235294117647058,False,False,True,False,0,0,0,1,1,0,0,0,False,False,False,False,True,False,False,False,False,False
46313,False,0.8529411764705882,False,False,False,True,0,0,0,1,1,2,0,0,True,False,False,False,False,False,False,False,False,False
46313,False,0.8529411764705882,False,False,False,True,0,0,0,1,1,2,0,0,True,False,False,False,False,False,False,False,False,False
46335,False,0.8235294117647058,True,False,False,False,0,0,0,1,1,1,1,0,False,False,False,False,False,False,False,True,False,True
46335,False,0.8235294117647058,True,False,False,False,0,0,0,1,1,1,1,0,False,False,False,False,False,False,False,True,False,True
46398,False,0.7941176470588235,False,True,False,False,0,0,0,1,1,1,1,0,False,False,False,False,False,False,False,True,True,False
46398,False,0.7941176470588235,False,True,False,False,0,0,0,1,1,1,1,0,False,False,False,False,False,False,False,True,True,False
46465,False,0.4705882352941176,False,False,False,True,0,0,0,1,1,2,0,0,False,False,False,False,False,False,True,False,True,False
46465,False,0.4705882352941176,False,False,False,True,0,0,0,1,1,2,0,0,False,False,False,False,False,False,True,False,True,False
46484,False,0.4117647058823529,True,False,False,False,0,0,0,1,1,1,1,0,False,False,False,False,True,False,True,True,False,False
46484,False,0.4117647058823529,True,False,False,False,0,0,0,1,1,1,1,0,False,False,False,False,True,False,True,True,False,False
46534,False,0.8235294117647058,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,False,False,True,True,False,False,False
46534,False,0.8235294117647058,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,False,False,True,True,False,False,False
46534,False,0.8235294117647058,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,False,False,True,True,False,False,False
46553,False,0.7647058823529411,True,False,False,False,0,0,0,1,1,1,1,0,False,False,False,False,True,False,True,False,False,False
46553,False,0.7647058823529411,True,False,False,False,0,0,0,1,1,1,1,0,False,False,False,False,True,False,True,False,False,False
46635,False,0.4411764705882353,True,False,False,False,0,0,0,1,1,2,1,0,False,False,False,False,True,False,False,False,True,False
46635,False,0.4411764705882353,True,False,False,False,0,0,0,1,1,2,1,0,False,False,False,False,True,False,False,False,True,False
46640,False,0.4411764705882353,False,False,False,True,0,0,0,1,0,2,0,0,False,False,False,False,False,False,False,False,True,False
46640,False,0.4411764705882353,False,False,False,True,0,0,0,1,0,2,0,0,False,False,False,False,False,False,False,False,True,False
46653,False,0.3823529411764705,False,False,False,True,0,0,0,1,1,1,0,0,True,False,False,False,False,True,False,False,False,False
46653,False,0.3823529411764705,False,False,False,True,0,0,0,1,1,1,0,0,True,False,False,False,False,True,False,False,False,False
46657,False,0.9411764705882352,False,False,False,True,0,0,0,1,1,1,0,1,False,False,False,False,False,False,False,False,False,False
46657,False,0.9411764705882352,False,False,False,True,0,0,0,1,1,1,0,1,False,False,False,False,False,False,False,False,False,False
46683,False,0.8823529411764706,True,False,False,False,0,0,0,1,1,1,1,0,False,True,False,False,False,False,False,False,False,False
46683,False,0.8823529411764706,True,False,False,False,0,0,0,1,1,1,1,0,False,True,False,False,False,False,False,False,False,False
46689,True,1.0,False,True,False,False,0,0,0,1,1,1,1,0,False,False,False,True,False,False,False,True,True,False
46689,True,1.0,False,True,False,False,0,0,0,1,1,1,1,0,False,False,False,True,False,False,False,True,True,False
46690,True,1.4411764705882353,True,False,False,False,0,0,0,2,2,2,2,0,False,False,False,False,False,False,True,True,False,False
46690,True,1.4411764705882353,True,False,False,False,0,0,0,2,2,2,2,0,False,False,False,False,False,False,True,True,False,False
46693,False,0.8823529411764706,False,False,False,True,0,0,0,1,1,1,0,0,False,False,False,False,False,False,True,False,False,False
46693,False,0.8823529411764706,False,False,False,True,0,0,0,1,1,1,0,0,False,False,False,False,False,False,True,False,False,False
46694,False,0.8823529411764706,False,False,False,False,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False
46695,True,1.0,False,False,False,True,0,0,0,1,1,2,2,2,False,True,False,False,False,False,False,False,True,False
46695,True,1.0,False,False,False,True,0,0,0,1,1,2,2,2,False,True,False,False,False,False,False,False,True,False
46696,True,1.1470588235294117,False,False,False,True,0,0,0,2,1,2,2,0,True,False,False,False,False,False,False,False,True,False
46696,True,1.1470588235294117,False,False,False,True,0,0,0,2,1,2,2,0,True,False,False,False,False,False,False,False,True,False
46699,False,0.9117647058823528,True,False,False,False,0,0,0,1,2,2,2,1,False,False,False,False,False,True,True,False,False,False
46699,False,0.9117647058823528,True,False,False,False,0,0,0,1,2,2,2,1,False,False,False,False,False,True,True,False,False,False
46701,False,0.6176470588235294,False,False,True,False,0,0,0,0,2,2,2,1,False,False,False,False,False,False,False,False,False,False
46701,False,0.6176470588235294,False,False,True,False,0,0,0,0,2,2,2,1,False,False,False,False,False,False,False,False,False,False
46705,True,1.0,True,False,False,False,0,0,0,1,1,2,0,0,False,False,False,False,False,False,True,False,False,False
46705,True,1.0,True,False,False,False,0,0,0,1,1,2,0,0,False,False,False,False,False,False,True,False,False,False
46707,True,1.3529411764705883,False,False,False,True,0,0,0,2,2,2,2,0,False,False,False,False,False,True,True,False,False,False
46708,False,0.9705882352941176,False,False,False,True,0,0,0,1,1,1,0,0,False,False,False,False,True,True,False,False,False,False
46708,False,0.9705882352941176,False,False,False,True,0,0,0,1,1,1,0,0,False,False,False,False,True,True,False,False,False,False
46710,False,0.9117647058823528,False,True,False,False,0,0,0,1,1,1,1,0,True,False,False,False,False,True,False,True,True,False
46710,False,0.9117647058823528,False,True,False,False,0,0,0,1,1,1,1,0,True,False,False,False,False,True,False,True,True,False
46712,False,0.8235294117647058,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,False,False,False,False,False,False,False
46712,False,0.8235294117647058,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,False,False,False,False,False,False,False
46714,False,0.7941176470588235,False,True,False,False,0,0,0,1,1,2,1,0,False,False,False,False,False,True,True,True,True,False
46714,False,0.7941176470588235,False,True,False,False,0,0,0,1,1,2,1,0,False,False,False,False,False,True,True,True,True,False
46717,False,0.9411764705882352,False,False,False,True,0,0,0,1,1,1,0,0,True,False,False,False,False,False,False,False,False,False
46717,False,0.9411764705882352,False,False,False,True,0,0,0,1,1,1,0,0,True,False,False,False,False,False,False,False,False,False
46718,False,0.8529411764705882,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,True,False,False,True,False,False,False
46718,False,0.8529411764705882,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,True,False,False,True,False,False,False
46718,False,0.8529411764705882,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,True,False,False,True,False,False,False
46719,False,0.7058823529411765,False,False,True,False,0,0,0,1,1,1,0,0,False,True,False,False,False,True,False,False,False,False
46719,False,0.7058823529411765,False,False,True,False,0,0,0,1,1,1,0,0,False,True,False,False,False,True,False,False,False,False
46731,False,0.8823529411764706,False,True,False,False,0,0,0,1,1,1,1,0,False,False,False,False,False,False,False,False,True,False
46731,False,0.8823529411764706,False,True,False,False,0,0,0,1,1,1,1,0,False,False,False,False,False,False,False,False,True,False
46732,False,0.8529411764705882,False,True,False,False,0,0,0,1,1,1,1,0,False,False,False,False,False,False,False,True,False,False
46732,False,0.8529411764705882,False,True,False,False,0,0,0,1,1,1,1,0,False,False,False,False,False,False,False,True,False,False
46739,True,1.411764705882353,False,True,False,False,0,0,0,2,2,2,2,0,False,False,False,False,False,False,False,True,True,False
46739,True,1.411764705882353,False,True,False,False,0,0,0,2,2,2,2,0,False,False,False,False,False,False,False,True,True,False
46745,False,0.4411764705882353,True,False,False,False,0,0,0,1,1,1,1,1,True,False,False,False,False,False,False,True,False,False
46745,False,0.4411764705882353,True,False,False,False,0,0,0,1,1,1,1,1,True,False,False,False,False,False,False,True,False,False
46763,True,1.0,False,False,True,False,0,0,0,1,1,1,0,0,True,False,False,False,False,False,True,False,False,False
46763,True,1.0,False,False,True,False,0,0,0,1,1,1,0,0,True,False,False,False,False,False,True,False,False,False
46764,True,1.088235294117647,False,False,False,True,0,0,0,1,1,2,0,0,False,False,False,False,False,True,False,False,False,True
46764,True,1.088235294117647,False,False,False,True,0,0,0,1,1,2,0,0,False,False,False,False,False,True,False,False,False,True
46765,True,1.0588235294117647,False,True,False,False,0,0,0,1,1,1,1,0,False,False,False,False,False,False,False,False,True,False
46765,True,1.0588235294117647,False,True,False,False,0,0,0,1,1,1,1,0,False,False,False,False,False,False,False,False,True,False
46772,True,1.0294117647058822,False,False,False,True,0,0,0,1,1,1,2,0,False,False,False,False,False,True,True,False,True,False
46772,True,1.0294117647058822,False,False,False,True,0,0,0,1,1,1,2,0,False,False,False,False,False,True,True,False,True,False
46780,False,0.4411764705882353,False,False,True,False,0,0,0,2,2,2,2,0,True,True,False,False,False,False,False,False,False,False
46780,False,0.4411764705882353,False,False,True,False,0,0,0,2,2,2,2,0,True,True,False,False,False,False,False,False,False,False
46787,False,0.8529411764705882,False,False,False,True,0,0,0,1,1,1,0,0,False,False,False,False,True,False,False,False,True,False
46787,False,0.8529411764705882,False,False,False,True,0,0,0,1,1,1,0,0,False,False,False,False,True,False,False,False,True,False
46792,False,0.8235294117647058,False,False,True,False,0,0,0,1,1,1,2,1,False,False,False,False,False,False,False,False,False,False
46792,False,0.8235294117647058,False,False,True,False,0,0,0,1,1,1,2,1,False,False,False,False,False,False,False,False,False,False
46792,False,0.8235294117647058,False,False,True,False,0,0,0,1,1,1,2,1,False,False,False,False,False,False,False,False,False,False
46793,False,0.9117647058823528,False,False,False,True,0,0,0,1,1,1,0,1,False,True,False,False,False,False,False,False,True,False
46793,False,0.9117647058823528,False,False,False,True,0,0,0,1,1,1,0,1,False,True,False,False,False,False,False,False,True,False
46794,True,1.1764705882352942,False,False,False,True,0,0,0,2,2,2,2,0,True,False,False,False,False,False,False,False,False,False
46794,True,1.1764705882352942,False,False,False,True,0,0,0,2,2,2,2,0,True,False,False,False,False,False,False,False,False,False
46796,True,1.0,False,False,True,False,0,0,0,1,1,1,0,1,False,False,False,False,False,False,True,False,False,False
46796,True,1.0,False,False,True,False,0,0,0,1,1,1,0,1,False,False,False,False,False,False,True,False,False,False
46800,False,0.8823529411764706,False,False,True,False,0,0,0,1,1,1,0,1,False,False,False,False,False,False,False,False,False,False
46800,False,0.8823529411764706,False,False,True,False,0,0,0,1,1,1,0,1,False,False,False,False,False,False,False,False,False,False
46800,False,0.8823529411764706,False,False,True,False,0,0,0,1,1,1,0,1,False,False,False,False,False,False,False,False,False,False
46811,True,1.2352941176470589,False,False,False,True,0,0,0,2,2,2,2,0,False,False,False,False,False,True,False,False,True,False
46811,True,1.2352941176470589,False,False,False,True,0,0,0,2,2,2,2,0,False,False,False,False,False,True,False,False,True,False
46813,True,1.0588235294117647,False,False,True,False,0,0,0,1,1,2,0,0,False,True,False,False,False,False,False,False,False,True
46813,True,1.0588235294117647,False,False,True,False,0,0,0,1,1,2,0,0,False,True,False,False,False,False,False,False,False,True
46819,False,0.8235294117647058,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,False,False,False,True,False,False,False
46819,False,0.8235294117647058,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,False,False,False,True,False,False,False
46829,False,0.9411764705882352,False,False,False,True,0,0,0,1,1,1,0,0,True,False,False,False,False,True,False,False,True,False
46829,False,0.9411764705882352,False,False,False,True,0,0,0,1,1,1,0,0,True,False,False,False,False,True,False,False,True,False
46830,False,0.8235294117647058,False,True,False,False,0,0,0,1,1,1,1,0,False,False,False,False,False,False,False,False,False,False
46830,False,0.8235294117647058,False,True,False,False,0,0,0,1,1,1,1,0,False,False,False,False,False,False,False,False,False,False
46833,False,0.8529411764705882,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,False,False,False,True,False,False,False
46833,False,0.8529411764705882,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,False,False,False,True,False,False,False
46836,True,1.0,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,False,False,False,True,False,False,False
46836,True,1.0,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,False,False,False,True,False,False,False
46836,True,1.0,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,False,False,False,True,False,False,False
46841,False,0.8235294117647058,False,False,False,True,0,0,0,1,1,1,0,0,False,False,True,False,False,True,False,False,False,False
46841,False,0.8235294117647058,False,False,False,True,0,0,0,1,1,1,0,0,False,False,True,False,False,True,False,False,False,False
46843,True,1.2058823529411764,False,True,False,False,0,0,0,2,2,2,2,0,False,False,False,False,False,False,False,True,False,False
46843,True,1.2058823529411764,False,True,False,False,0,0,0,2,2,2,2,0,False,False,False,False,False,False,False,True,False,False
46847,False,0.8529411764705882,True,False,False,False,0,0,0,1,1,1,1,0,False,False,False,False,True,False,False,False,False,False
46847,False,0.8529411764705882,True,False,False,False,0,0,0,1,1,1,1,0,False,False,False,False,True,False,False,False,False,False
46852,False,0.9411764705882352,False,True,False,False,0,0,0,1,1,2,1,0,False,False,False,False,False,False,True,False,True,False
46852,False,0.9411764705882352,False,True,False,False,0,0,0,1,1,2,1,0,False,False,False,False,False,False,True,False,True,False
46858,False,0.8823529411764706,False,True,False,False,0,0,0,1,1,1,1,0,False,False,False,False,False,False,True,True,True,False
46858,False,0.8823529411764706,False,True,False,False,0,0,0,1,1,1,1,0,False,False,False,False,False,False,True,True,True,False
46862,False,0.8529411764705882,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,False,False,False,True,False,False,False
46862,False,0.8529411764705882,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,False,False,False,True,False,False,False
46862,False,0.8529411764705882,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,False,False,False,True,False,False,False
46866,False,0.8823529411764706,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,True,False,False,True,False,False,False
46866,False,0.8823529411764706,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,True,False,False,True,False,False,False
46866,False,0.8823529411764706,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,True,False,False,True,False,False,False
46872,False,0.8529411764705882,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,True,False,False,False,False,False,False
46872,False,0.8529411764705882,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,True,False,False,False,False,False,False
46872,False,0.8529411764705882,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,True,False,False,False,False,False,False
46877,False,0.9411764705882352,False,False,True,False,0,0,0,1,1,1,0,0,False,False,True,False,False,False,False,False,False,False
46877,False,0.9411764705882352,False,False,True,False,0,0,0,1,1,1,0,0,False,False,True,False,False,False,False,False,False,False
46881,False,0.8235294117647058,True,False,False,False,0,0,0,1,2,1,1,0,False,False,False,False,False,True,True,False,False,False
46881,False,0.8235294117647058,True,False,False,False,0,0,0,1,2,1,1,0,False,False,False,False,False,True,True,False,False,False
46884,True,1.0588235294117647,False,False,True,False,0,0,0,1,1,1,2,0,False,False,False,True,False,False,False,False,False,False
46884,True,1.0588235294117647,False,False,True,False,0,0,0,1,1,1,2,0,False,False,False,True,False,False,False,False,False,False
46889,False,0.8823529411764706,False,True,False,False,0,0,0,1,1,1,1,0,False,False,False,False,False,False,False,True,True,False
46889,False,0.8823529411764706,False,True,False,False,0,0,0,1,1,1,1,0,False,False,False,False,False,False,False,True,True,False
46890,False,0.8823529411764706,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,True,False,False,True,False,False,False
46890,False,0.8823529411764706,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,True,False,False,True,False,False,False
46892,False,0.8235294117647058,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,True,False,False,False,False,False,True
46892,False,0.8235294117647058,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,True,False,False,False,False,False,True
46892,False,0.8235294117647058,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,True,False,False,False,False,False,True
46895,False,0.9411764705882352,True,False,False,False,0,0,0,1,2,1,2,0,False,False,False,False,False,False,True,False,False,False
46895,False,0.9411764705882352,True,False,False,False,0,0,0,1,2,1,2,0,False,False,False,False,False,False,True,False,False,False
46897,False,0.9117647058823528,False,False,False,True,0,0,0,1,1,1,0,0,False,False,False,False,False,False,False,False,False,False
46897,False,0.9117647058823528,False,False,False,True,0,0,0,1,1,1,0,0,False,False,False,False,False,False,False,False,False,False
46899,False,0.9705882352941176,False,True,False,False,0,0,0,2,2,2,2,2,False,False,False,False,False,False,False,True,False,False
46899,False,0.9705882352941176,False,True,False,False,0,0,0,2,2,2,2,2,False,False,False,False,False,False,False,True,False,False
46901,False,0.8823529411764706,False,False,False,True,0,0,0,1,1,1,0,0,False,False,False,False,False,True,True,False,False,False
46901,False,0.8823529411764706,False,False,False,True,0,0,0,1,1,1,0,0,False,False,False,False,False,True,True,False,False,False
46902,False,0.4117647058823529,False,False,True,False,0,0,0,1,1,2,0,1,False,False,False,True,False,False,True,False,False,False
46902,False,0.4117647058823529,False,False,True,False,0,0,0,1,1,2,0,1,False,False,False,True,False,False,True,False,False,False
46907,False,0.4117647058823529,False,True,False,False,0,0,0,1,1,2,1,0,False,False,False,False,True,False,False,False,False,False
46907,False,0.4117647058823529,False,True,False,False,0,0,0,1,1,2,1,0,False,False,False,False,True,False,False,False,False,False
46910,False,0.8235294117647058,False,False,False,True,0,0,0,1,1,1,0,0,False,False,False,False,False,False,True,False,False,False
46910,False,0.8235294117647058,False,False,False,True,0,0,0,1,1,1,0,0,False,False,False,False,False,False,True,False,False,False
46911,False,0.8823529411764706,False,False,False,True,0,0,0,1,1,1,0,0,False,False,False,False,True,False,False,False,False,False
46911,False,0.8823529411764706,False,False,False,True,0,0,0,1,1,1,0,0,False,False,False,False,True,False,False,False,False,False
46913,False,0.4117647058823529,False,False,False,True,0,0,0,1,1,1,0,0,True,False,False,False,False,False,True,False,True,False
46913,False,0.4117647058823529,False,False,False,True,0,0,0,1,1,1,0,0,True,False,False,False,False,False,True,False,True,False
46914,False,0.9705882352941176,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,False,True,False,False,False,False,False
46914,False,0.9705882352941176,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,False,True,False,False,False,False,False
46914,False,0.9705882352941176,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,False,True,False,False,False,False,False
46915,True,1.0588235294117647,False,False,True,False,0,0,0,1,1,2,0,1,True,False,False,False,False,False,False,False,False,False
46915,True,1.0588235294117647,False,False,True,False,0,0,0,1,1,2,0,1,True,False,False,False,False,False,False,False,False,False
46925,False,0.7647058823529411,False,False,False,True,0,0,0,1,1,1,0,0,True,True,False,False,False,True,False,False,False,False
46925,False,0.7647058823529411,False,False,False,True,0,0,0,1,1,1,0,0,True,True,False,False,False,True,False,False,False,False
46929,False,0.7647058823529411,False,False,False,True,0,0,0,1,1,1,0,0,False,True,True,False,False,False,False,False,False,False
46929,False,0.7647058823529411,False,False,False,True,0,0,0,1,1,1,0,0,False,True,True,False,False,False,False,False,False,False
46930,False,0.7941176470588235,False,False,False,True,0,0,0,1,1,1,0,0,False,False,False,False,False,True,True,False,False,False
46930,False,0.7941176470588235,False,False,False,True,0,0,0,1,1,1,0,0,False,False,False,False,False,True,True,False,False,False
46931,False,0.7941176470588235,False,False,False,True,0,0,0,1,1,1,0,0,False,False,False,False,True,True,False,False,False,False
46931,False,0.7941176470588235,False,False,False,True,0,0,0,1,1,1,0,0,False,False,False,False,True,True,False,False,False,False
46934,False,0.7647058823529411,False,False,True,False,0,0,0,1,1,1,0,1,False,True,False,False,False,False,False,False,False,False
46934,False,0.7647058823529411,False,False,True,False,0,0,0,1,1,1,0,1,False,True,False,False,False,False,False,False,False,False
46934,False,0.7647058823529411,False,False,True,False,0,0,0,1,1,1,0,1,False,True,False,False,False,False,False,False,False,False
46935,False,0.9705882352941176,False,False,False,True,0,0,0,1,1,1,0,0,False,False,False,False,False,False,False,False,True,False
46935,False,0.9705882352941176,False,False,False,True,0,0,0,1,1,1,0,0,False,False,False,False,False,False,False,False,True,False
46936,False,0.8235294117647058,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,False,True,False,True,False,False,False
46936,False,0.8235294117647058,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,False,True,False,True,False,False,False
46937,False,0.8823529411764706,False,False,True,False,0,0,0,1,1,1,2,0,False,False,False,False,False,False,True,False,False,False
46937,False,0.8823529411764706,False,False,True,False,0,0,0,1,1,1,2,0,False,False,False,False,False,False,True,False,False,False
46937,False,0.8823529411764706,False,False,True,False,0,0,0,1,1,1,2,0,False,False,False,False,False,False,True,False,False,False
46938,False,0.4117647058823529,True,False,False,False,0,0,0,1,1,1,1,0,False,False,False,False,False,True,True,False,False,False
46938,False,0.4117647058823529,True,False,False,False,0,0,0,1,1,1,1,0,False,False,False,False,False,True,True,False,False,False
46939,False,0.8823529411764706,False,False,False,True,0,0,0,1,1,1,0,0,False,False,False,False,False,False,True,False,True,False
46939,False,0.8823529411764706,False,False,False,True,0,0,0,1,1,1,0,0,False,False,False,False,False,False,True,False,True,False
46963,False,0.5,False,False,True,False,0,0,0,1,1,2,0,0,False,False,False,False,False,False,True,False,False,False
46963,False,0.5,False,False,True,False,0,0,0,1,1,2,0,0,False,False,False,False,False,False,True,False,False,False
46993,False,0.9705882352941176,False,False,True,False,0,0,0,1,1,1,0,0,False,False,True,False,False,False,False,False,False,False
46993,False,0.9705882352941176,False,False,True,False,0,0,0,1,1,1,0,0,False,False,True,False,False,False,False,False,False,False
46993,False,0.9705882352941176,False,False,True,False,0,0,0,1,1,1,0,0,False,False,True,False,False,False,False,False,False,False
46994,False,0.8235294117647058,True,False,False,False,0,0,0,1,1,1,1,0,False,False,False,False,True,False,True,True,False,False
46994,False,0.8235294117647058,True,False,False,False,0,0,0,1,1,1,1,0,False,False,False,False,True,False,True,True,False,False
46997,False,0.8823529411764706,False,False,False,True,0,0,0,1,1,1,0,0,False,False,False,False,False,True,True,False,True,False
46997,False,0.8823529411764706,False,False,False,True,0,0,0,1,1,1,0,0,False,False,False,False,False,True,True,False,True,False
47005,True,1.1470588235294117,False,False,False,True,0,0,0,2,2,1,2,0,True,False,False,False,True,False,False,False,True,False
47005,True,1.1470588235294117,False,False,False,True,0,0,0,2,2,1,2,0,True,False,False,False,True,False,False,False,True,False
47010,False,0.4117647058823529,False,False,True,False,0,0,0,1,1,2,0,0,False,False,False,False,False,False,False,False,False,True
47010,False,0.4117647058823529,False,False,True,False,0,0,0,1,1,2,0,0,False,False,False,False,False,False,False,False,False,True
47014,False,0.8235294117647058,False,False,False,True,0,0,0,1,1,1,0,0,False,False,False,False,False,False,True,False,False,True
47014,False,0.8235294117647058,False,False,False,True,0,0,0,1,1,1,0,0,False,False,False,False,False,False,True,False,False,True
47022,False,0.8823529411764706,False,False,False,True,0,0,0,1,1,1,0,0,False,False,False,False,False,True,False,False,False,False
47022,False,0.8823529411764706,False,False,False,True,0,0,0,1,1,1,0,0,False,False,False,False,False,True,False,False,False,False
47026,False,0.8235294117647058,False,False,False,True,0,0,0,1,1,1,0,0,True,False,False,False,False,False,False,False,True,True
47026,False,0.8235294117647058,False,False,False,True,0,0,0,1,1,1,0,0,True,False,False,False,False,False,False,False,True,True
47029,False,0.8823529411764706,False,False,False,True,0,0,0,1,1,1,0,0,False,False,False,False,True,False,True,False,False,False
47029,False,0.8823529411764706,False,False,False,True,0,0,0,1,1,1,0,0,False,False,False,False,True,False,True,False,False,False
47036,False,0.7647058823529411,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,True,False,False,False,False,False,False
47036,False,0.7647058823529411,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,True,False,False,False,False,False,False
47036,False,0.7647058823529411,False,False,True,False,0,0,0,1,1,1,0,0,False,False,False,True,False,False,False,False,False,False
47038,False,0.4411764705882353,False,True,False,False,0,0,0,1,1,2,1,0,False,False,False,False,False,True,False,False,True,False
47038,False,0.4411764705882353,False,True,False,False,0,0,0,1,1,2,1,0,False,False,False,False,False,True,False,False,True,False
47040,False,0.8823529411764706,True,False,False,False,0,0,0,1,1,1,1,0,False,False,False,False,True,False,False,False,False,False
47040,False,0.8823529411764706,True,False,False,False,0,0,0,1,1,1,1,0,False,False,False,False,True,False,False,False,False,False
47047,False,0.4411764705882353,True,False,False,False,0,0,0,1,1,2,1,0,False,True,False,False,True,False,False,False,False,False
47047,False,0.4411764705882353,True,False,False,False,0,0,0,1,1,2,1,0,False,True,False,False,True,False,False,False,False,False
47051,False,0.8823529411764706,False,False,False,False,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False
47051,False,0.8823529411764706,False,False,False,False,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False
47051,False,0.8823529411764706,False,False,False,False,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False
47056,False,0.8823529411764706,True,False,False,False,0,0,0,1,1,1,1,0,False,False,False,False,True,False,False,True,False,False
47065,False,0.8823529411764706,False,True,False,False,0,0,0,1,1,1,1,0,True,False,False,False,False,False,False,False,True,False
47065,False,0.8823529411764706,False,True,False,False,0,0,0,1,1,1,1,0,True,False,False,False,False,False,False,False,True,False
47075,False,0.8235294117647058,False,False,True,False,0,0,0,1,1,2,0,1,False,False,False,False,False,False,False,False,False,True
47075,False,0.8235294117647058,False,False,True,False,0,0,0,1,1,2,0,1,False,False,False,False,False,False,False,False,False,True
