studentId,level,dataSource,is_proficient,proficient_score,school_Elementary A,school_Elementary School B,school_Elementary School E,school_Elementary School F,school_Intermediate School E,school_Middle School A,school_Middle School C,school_Middle School D,school_Middle School F,iready_math,iready_reading,past_proficient_score,subject_math,subject_reading,subject_science,subject_social-studies,subject_music,subject_art,subject_performing-arts,subject_phys-ed,subject_career-prep
44903,7,value_scantronReading,False,0.937034529451591,False,False,False,False,False,True,False,False,False,0,0,0.8988608905764585,2,2,2,1,1,0,0,0,0
44904,7,value_scantronReading,False,0.94391785150079,False,False,False,False,False,True,False,False,False,0,0,0.9937866758715912,2,2,2,2,1,0,0,0,0
44905,7,value_scantronReading,False,0.928232904536222,False,False,False,False,False,True,False,False,False,0,0,0.896444597859855,2,2,2,1,0,0,0,0,0
44906,7,value_scantronReading,False,0.8686526743398781,False,False,False,False,False,True,False,False,False,0,0,0.887124611667242,2,2,2,2,0,0,0,0,0
44907,7,value_scantronReading,True,1.048634619724667,False,False,False,False,False,True,False,False,False,0,0,1.030031066620642,2,2,1,2,1,0,0,0,0
44908,7,value_scantronReading,True,1.0306928458587226,False,False,False,False,False,True,False,False,False,0,0,1.018467380048326,2,2,2,2,1,0,0,0,0
44909,7,value_scantronReading,True,1.1267208305122998,False,False,False,False,False,True,False,False,False,0,0,1.099413186054539,2,2,2,2,1,0,0,0,0
44910,7,value_scantronReading,False,0.95937711577522,False,False,False,False,False,True,False,False,False,0,0,0.9644459785985502,2,2,2,2,0,0,0,0,0
44911,7,value_scantronReading,False,0.9892800722184608,False,False,False,False,False,True,False,False,False,0,0,0.937866758715913,2,2,1,2,0,0,0,0,0
44912,7,value_scantronReading,False,0.91683592868427,False,False,False,False,False,True,False,False,False,0,0,0.9767000345184674,2,2,2,2,0,0,0,0,0
44913,7,value_scantronReading,False,0.8293838862559242,False,False,False,False,False,True,False,False,False,0,0,0.7797721781152916,2,2,2,2,1,0,0,0,0
44914,6,value_scantronReading,False,0.911666088565152,False,False,False,False,False,True,False,False,False,0,0,0.8518127419922562,2,2,2,2,0,0,0,0,0
44915,6,value_scantronReading,False,0.9491270667129148,False,False,False,False,False,True,False,False,False,0,0,0.9734248504047872,2,2,2,2,0,0,0,0,0
44916,7,value_scantronReading,True,1.0198600767321149,False,False,False,False,False,True,False,False,False,0,0,1.0060407317915083,2,2,1,2,0,0,0,0,0
44917,7,value_scantronReading,False,0.9434664861205144,False,False,False,False,False,True,False,False,False,0,0,0.9111149464963756,2,2,2,1,1,0,0,0,0
44918,6,value_scantronReading,False,0.865071106486299,False,False,False,False,False,True,False,False,False,0,0,0.760471664906723,2,2,2,2,0,0,0,0,0
44919,7,value_scantronReading,False,0.916046039268788,False,False,False,False,False,True,False,False,False,0,0,0.922851225405592,2,2,2,2,0,0,0,0,0
44920,6,value_scantronReading,False,0.9824257139553706,False,False,False,False,False,True,False,False,False,0,0,0.928898275255192,2,2,2,2,0,0,0,0,0
44921,7,value_scantronReading,False,0.9577973369442564,False,False,False,False,False,True,False,False,False,0,0,0.944252675181222,2,2,1,2,0,0,0,0,0
44922,7,value_scantronReading,False,0.9178515007898894,False,False,False,False,False,True,False,False,False,0,0,0.9204349326889886,2,2,2,2,0,0,0,0,0
44923,6,value_scantronReading,False,0.7947739623077813,False,False,False,False,False,True,False,False,False,0,0,0.804822245688138,2,2,2,2,0,0,0,0,0
44924,7,value_scantronReading,True,1.0604829609568946,False,False,False,False,False,True,False,False,False,0,0,1.025716258198136,2,2,2,2,1,0,0,0,0
