studentId,level,dataSource,is_proficient,proficient_score,school_Elementary A,school_Elementary School B,school_Elementary School E,school_Elementary School F,school_Intermediate School E,school_Middle School A,school_Middle School C,school_Middle School D,school_Middle School F,iready_math,iready_reading,past_proficient_score,subject_math,subject_reading,subject_science,subject_social-studies,subject_music,subject_art,subject_performing-arts,subject_phys-ed,subject_career-prep
85773,4,value_scantronMath,False,0.947146302250804,False,False,False,False,False,False,False,False,False,0,0,0.928834182229768,0,0,0,0,0,0,0,0,0
85774,4,value_scantronMath,False,0.9569935691318328,False,False,False,False,False,False,False,False,False,0,0,0.9511884550084888,0,0,0,0,0,0,0,0,0
85775,4,value_scantronMath,True,1.0142684887459807,False,False,False,False,False,False,False,False,False,0,0,1.0134408602150538,0,0,0,0,0,0,0,0,0
85776,4,value_scantronMath,False,0.9784967845659164,False,False,False,False,False,False,False,False,False,0,0,0.9898132427843804,0,0,0,0,0,0,0,0,0
85777,4,value_scantronMath,False,0.9811093247588424,False,False,False,False,False,False,False,False,False,0,0,0.979343520090549,0,0,0,0,0,0,0,0,0
85778,4,value_scantronMath,False,0.9089630225080386,False,False,False,False,False,False,False,False,False,0,0,0.8310696095076401,0,0,0,0,0,0,0,0,0
85779,4,value_scantronMath,False,0.984927652733119,False,False,False,False,False,False,False,False,False,0,0,0.9343520090548952,0,0,0,0,0,0,0,0,0
85780,4,value_scantronMath,False,0.9881430868167204,False,False,False,False,False,False,False,False,False,0,0,0.9978777589134126,0,0,0,0,0,0,0,0,0
85781,4,value_scantronMath,False,0.9915594855305466,False,False,False,False,False,False,False,False,False,0,0,1.040605546123373,0,0,0,0,0,0,0,0,0
85782,4,value_scantronMath,False,0.9547829581993568,False,False,False,False,False,False,False,False,False,0,0,0.9238822863610638,0,0,0,0,0,0,0,0,0
85783,4,value_scantronMath,False,0.9756832797427653,False,False,False,False,False,False,False,False,False,0,0,1.0154216185625355,0,0,0,0,0,0,0,0,0
85784,4,value_scantronMath,False,0.9780948553054662,False,False,False,False,False,False,False,False,False,0,0,0.9755234861346916,0,0,0,0,0,0,0,0,0
85785,4,value_scantronMath,False,0.9115755627009646,False,False,False,False,False,False,False,False,False,0,0,0.9289756649688736,0,0,0,0,0,0,0,0,0
85786,4,value_scantronMath,False,0.9881430868167204,False,False,False,False,False,False,False,False,False,0,0,0.993350311262026,0,0,0,0,0,0,0,0,0
85787,4,value_scantronMath,True,1.0309485530546625,False,False,False,False,False,False,False,False,False,0,0,1.003537068477646,0,0,0,0,0,0,0,0,0
85788,4,value_scantronMath,False,0.9105707395498392,False,False,False,False,False,False,False,False,False,0,0,0.894878324844369,0,0,0,0,0,0,0,0,0
85789,4,value_scantronMath,False,0.9547829581993568,False,False,False,False,False,False,False,False,False,0,0,0.9250141482739106,0,0,0,0,0,0,0,0,0
85790,4,value_scantronMath,False,0.9839228295819936,False,False,False,False,False,False,False,False,False,0,0,1.009196378041879,0,0,0,0,0,0,0,0,0
85791,4,value_scantronMath,True,1.0285369774919615,False,False,False,False,False,False,False,False,False,0,0,0.99830220713073,0,0,0,0,0,0,0,0,0
85792,4,value_scantronMath,False,0.9861334405144696,False,False,False,False,False,False,False,False,False,0,0,0.9272778720996038,0,0,0,0,0,0,0,0,0
85793,4,value_scantronMath,False,0.8701768488745981,False,False,False,False,False,False,False,False,False,0,0,0.8675721561969439,0,0,0,0,0,0,0,0,0
85794,4,value_scantronMath,False,0.980305466237942,False,False,False,False,False,False,False,False,False,0,0,1.0059422750424447,0,0,0,0,0,0,0,0,0
85795,4,value_scantronMath,True,1.0253215434083602,False,False,False,False,False,False,False,False,False,0,0,1.012308998302207,0,0,0,0,0,0,0,0,0
85796,4,value_scantronMath,False,0.8563102893890675,False,False,False,False,False,False,False,False,False,0,0,0.8210243350311262,0,0,0,0,0,0,0,0,0
85797,4,value_scantronMath,False,0.9865353697749196,False,False,False,False,False,False,False,False,False,0,0,0.9327956989247312,0,0,0,0,0,0,0,0,0
85798,4,value_scantronMath,False,0.9780948553054662,False,False,False,False,False,False,False,False,False,0,0,0.9857102433503112,0,0,0,0,0,0,0,0,0
85799,4,value_scantronMath,False,0.935289389067524,False,False,False,False,False,False,False,False,False,0,0,0.9425580079230332,0,0,0,0,0,0,0,0,0
85800,4,value_scantronMath,False,0.9963826366559484,False,False,False,False,False,False,False,False,False,0,0,1.0162705149971705,0,0,0,0,0,0,0,0,0
85801,4,value_scantronMath,True,1.020297427652733,False,False,False,False,False,False,False,False,False,0,0,1.0509337860780985,0,0,0,0,0,0,0,0,0
85802,4,value_scantronMath,True,1.0307475884244373,False,False,False,False,False,False,False,False,False,0,0,1.0526315789473684,0,0,0,0,0,0,0,0,0
85803,4,value_scantronMath,True,1.0018086816720255,False,False,False,False,False,False,False,False,False,0,0,0.9521788341822298,0,0,0,0,0,0,0,0,0
85804,4,value_scantronMath,False,0.9811093247588424,False,False,False,False,False,False,False,False,False,0,0,0.9752405206564798,0,0,0,0,0,0,0,0,0
85805,3,value_scantronMath,False,0.6245064861816131,False,False,False,False,False,False,False,False,False,0,0,0.9020939445387663,0,0,0,0,0,0,0,0,0
85806,3,value_scantronMath,False,0.5833333333333334,False,False,False,False,False,False,False,False,False,0,0,0.8657328805885682,0,0,0,0,0,0,0,0,0
85807,4,value_scantronMath,True,1.0259244372990353,False,False,False,False,False,False,False,False,False,0,0,1.0041029994340689,0,0,0,0,0,0,0,0,0
85809,4,value_scantronMath,True,1.0217041800643087,False,False,False,False,False,False,False,False,False,0,0,1.034804753820034,0,0,0,0,0,0,0,0,0
85810,4,value_scantronMath,True,1.0631028938906752,False,False,False,False,False,False,False,False,False,0,0,1.0725806451612905,0,0,0,0,0,0,0,0,0
85811,4,value_scantronMath,False,0.9533762057877814,False,False,False,False,False,False,False,False,False,0,0,0.971986417657046,0,0,0,0,0,0,0,0,0
85812,4,value_scantronMath,False,0.9989951768488746,False,False,False,False,False,False,False,False,False,0,0,1.0152801358234296,0,0,0,0,0,0,0,0,0
85813,4,value_scantronMath,False,0.9678456591639872,False,False,False,False,False,False,False,False,False,0,0,0.9523203169213356,0,0,0,0,0,0,0,0,0
85814,4,value_scantronMath,False,0.9467443729903536,False,False,False,False,False,False,False,False,False,0,0,0.9775042444821732,0,0,0,0,0,0,0,0,0
85815,4,value_scantronMath,False,0.9969855305466238,False,False,False,False,False,False,False,False,False,0,0,1.022495755517827,0,0,0,0,0,0,0,0,0
85816,4,value_scantronMath,False,0.929863344051447,False,False,False,False,False,False,False,False,False,0,0,0.9043576683644596,0,0,0,0,0,0,0,0,0
85817,4,value_scantronMath,True,1.0255225080385852,False,False,False,False,False,False,False,False,False,0,0,1.02985285795133,0,0,0,0,0,0,0,0,0
85818,4,value_scantronMath,True,1.025120578778135,False,False,False,False,False,False,False,False,False,0,0,1.0257498585172609,0,0,0,0,0,0,0,0,0
85822,4,value_scantronMath,False,0.8854501607717041,False,False,False,False,False,False,False,False,False,0,0,0.8471986417657046,0,0,0,0,0,0,0,0,0
85823,4,value_scantronMath,False,0.92524115755627,False,False,False,False,False,False,False,False,False,0,0,0.9200622524052064,0,0,0,0,0,0,0,0,0
85824,4,value_scantronMath,False,0.9863344051446944,False,False,False,False,False,False,False,False,False,0,0,0.9930673457838144,0,0,0,0,0,0,0,0,0
85825,4,value_scantronMath,False,0.9439308681672026,False,False,False,False,False,False,False,False,False,0,0,0.9422750424448216,0,0,0,0,0,0,0,0,0
85827,4,value_scantronMath,True,1.04983922829582,False,False,False,False,False,False,False,False,False,0,0,1.0639501980758346,0,0,0,0,0,0,0,0,0
85828,4,value_scantronMath,True,1.0625,False,False,False,False,False,False,False,False,False,0,0,,0,0,0,0,0,0,0,0,0
85830,4,value_scantronMath,False,0.9443327974276527,False,False,False,False,False,False,False,False,False,0,0,0.9352009054895304,0,0,0,0,0,0,0,0,0
85831,4,value_scantronMath,False,0.9881430868167204,False,False,False,False,False,False,False,False,False,0,0,1.0082059988681382,0,0,0,0,0,0,0,0,0
85832,4,value_scantronMath,True,1.0385852090032155,False,False,False,False,False,False,False,False,False,0,0,1.0390492359932089,0,0,0,0,0,0,0,0,0
85833,4,value_scantronMath,False,0.9967845659163987,False,False,False,False,False,False,False,False,False,0,0,0.94538766270515,0,0,0,0,0,0,0,0,0
85834,4,value_scantronMath,False,0.9618167202572347,False,False,False,False,False,False,False,False,False,0,0,0.960243350311262,0,0,0,0,0,0,0,0,0
85835,4,value_scantronMath,False,0.9738745980707396,False,False,False,False,False,False,False,False,False,0,0,0.967600452744765,0,0,0,0,0,0,0,0,0
85836,4,value_scantronMath,False,0.8635450160771704,False,False,False,False,False,False,False,False,False,0,0,0.809564233163554,0,0,0,0,0,0,0,0,0
85837,4,value_scantronMath,False,0.9330787781350482,False,False,False,False,False,False,False,False,False,0,0,0.8937464629315223,0,0,0,0,0,0,0,0,0
85838,4,value_scantronMath,False,0.8760048231511254,False,False,False,False,False,False,False,False,False,0,0,0.8897849462365592,0,0,0,0,0,0,0,0,0
85839,4,value_scantronMath,False,0.935088424437299,False,False,False,False,False,False,False,False,False,0,0,0.9306734578381436,0,0,0,0,0,0,0,0,0
85840,4,value_scantronMath,False,0.9483520900321544,False,False,False,False,False,False,False,False,False,0,0,0.9507640067911716,0,0,0,0,0,0,0,0,0
85841,4,value_scantronMath,False,0.939710610932476,False,False,False,False,False,False,False,False,False,0,0,0.9550084889643464,0,0,0,0,0,0,0,0,0
85842,3,value_scantronMath,False,0.6181613085166384,False,False,False,False,False,False,False,False,False,0,0,0.8578098471986417,0,0,0,0,0,0,0,0,0
85843,4,value_scantronMath,False,0.9354903536977492,False,False,False,False,False,False,False,False,False,0,0,0.9534521788341824,0,0,0,0,0,0,0,0,0
85844,4,value_scantronMath,False,0.997588424437299,False,False,False,False,False,False,False,False,False,0,0,0.6839275608375778,0,0,0,0,0,0,0,0,0
85845,4,value_scantronMath,True,1.0596864951768488,False,False,False,False,False,False,False,False,False,0,0,1.083757781550651,0,0,0,0,0,0,0,0,0
85846,4,value_scantronMath,True,1.0088424437299035,False,False,False,False,False,False,False,False,False,0,0,1.044001131861913,0,0,0,0,0,0,0,0,0
85847,4,value_scantronMath,False,0.9202170418006432,False,False,False,False,False,False,False,False,False,0,0,0.8626202603282399,0,0,0,0,0,0,0,0,0
85849,3,value_scantronMath,False,0.6349407783417935,False,False,False,False,False,False,False,False,False,0,0,0.9074702886247876,0,0,0,0,0,0,0,0,0
85851,4,value_scantronMath,False,0.9652331189710612,False,False,False,False,False,False,False,False,False,0,0,0.9571307300509336,0,0,0,0,0,0,0,0,0
85853,4,value_scantronMath,False,0.9258440514469454,False,False,False,False,False,False,False,False,False,0,0,,0,0,0,0,0,0,0,0,0
85854,4,value_scantronMath,True,1.0008038585209005,False,False,False,False,False,False,False,False,False,0,0,1.0256083757781551,0,0,0,0,0,0,0,0,0
85855,4,value_scantronMath,False,0.7895900321543409,False,False,False,False,False,False,False,False,False,0,0,,0,0,0,0,0,0,0,0,0
85856,4,value_scantronMath,False,0.952773311897106,False,False,False,False,False,False,False,False,False,0,0,0.9035087719298244,0,0,0,0,0,0,0,0,0
85858,4,value_scantronMath,False,0.7865755627009646,False,False,False,False,False,False,False,False,False,0,0,0.7314657611771364,0,0,0,0,0,0,0,0,0
85859,4,value_scantronMath,True,1.0518488745980707,False,False,False,False,False,False,False,False,False,0,0,1.064516129032258,0,0,0,0,0,0,0,0,0
85860,4,value_scantronMath,False,0.8977090032154341,False,False,False,False,False,False,False,False,False,0,0,0.9398698358800228,0,0,0,0,0,0,0,0,0
85862,4,value_scantronMath,False,0.9061495176848876,False,False,False,False,False,False,False,False,False,0,0,,0,0,0,0,0,0,0,0,0
85863,4,value_scantronMath,False,0.9594051446945338,False,False,False,False,False,False,False,False,False,0,0,,0,0,0,0,0,0,0,0,0
85865,4,value_scantronMath,False,0.9264469453376206,False,False,False,False,False,False,False,False,False,0,0,0.9558573853989814,0,0,0,0,0,0,0,0,0
85866,4,value_scantronMath,False,0.9477491961414792,False,False,False,False,False,False,False,False,False,0,0,0.9207696661007356,0,0,0,0,0,0,0,0,0
85867,4,value_scantronMath,False,0.8336012861736335,False,False,False,False,False,False,False,False,False,0,0,,0,0,0,0,0,0,0,0,0
85868,4,value_scantronMath,False,0.8120980707395499,False,False,False,False,False,False,False,False,False,0,0,0.5288624787775892,0,0,0,0,0,0,0,0,0
85869,4,value_scantronMath,False,0.930064308681672,False,False,False,False,False,False,False,False,False,0,0,0.623372948500283,0,0,0,0,0,0,0,0,0
85870,4,value_scantronMath,False,0.9817122186495176,False,False,False,False,False,False,False,False,False,0,0,,0,0,0,0,0,0,0,0,0
85871,4,value_scantronMath,False,0.9437299035369776,False,False,False,False,False,False,False,False,False,0,0,0.9565647990945104,0,0,0,0,0,0,0,0,0
85872,4,value_scantronMath,False,0.9356913183279744,False,False,False,False,False,False,False,False,False,0,0,0.953593661573288,0,0,0,0,0,0,0,0,0
85873,4,value_scantronMath,True,1.0243167202572347,False,False,False,False,False,False,False,False,False,0,0,0.9896717600452744,0,0,0,0,0,0,0,0,0
85874,6,value_scantronMath,False,0.9266966629171354,False,False,False,False,False,False,False,False,False,0,0,0.8993808049535603,0,0,0,0,0,0,0,0,0
85875,6,value_scantronMath,False,0.9726284214473192,False,False,False,False,False,False,False,False,False,0,0,0.9391124871001032,0,0,0,0,0,0,0,0,0
85876,6,value_scantronMath,False,0.9430071241094864,False,False,False,False,False,False,False,False,False,0,0,0.963622291021672,0,0,0,0,0,0,0,0,0
85877,6,value_scantronMath,False,0.8545181852268466,False,False,False,False,False,False,False,False,False,0,0,0.8333333333333334,0,0,0,0,0,0,0,0,0
85878,6,value_scantronMath,False,0.910761154855643,False,False,False,False,False,False,False,False,False,0,0,0.9097007223942208,0,0,0,0,0,0,0,0,0
85879,6,value_scantronMath,False,0.9341957255343082,False,False,False,False,False,False,False,False,False,0,0,0.9423374613003096,0,0,0,0,0,0,0,0,0
85880,6,value_scantronMath,True,1.0217472815898012,False,False,False,False,False,False,False,False,False,0,0,0.9703302373581012,0,0,0,0,0,0,0,0,0
85881,6,value_scantronMath,False,0.969066366704162,False,False,False,False,False,False,False,False,False,0,0,0.9832301341589268,0,0,0,0,0,0,0,0,0
85882,6,value_scantronMath,False,0.9962504686914136,False,False,False,False,False,False,False,False,False,0,0,1.007610939112487,0,0,0,0,0,0,0,0,0
85884,6,value_scantronMath,False,0.9561304836895388,False,False,False,False,False,False,False,False,False,0,0,0.9436274509803922,0,0,0,0,0,0,0,0,0
85885,6,value_scantronMath,True,1.014623172103487,False,False,False,False,False,False,False,False,False,0,0,0.9845201238390092,0,0,0,0,0,0,0,0,0
85886,6,value_scantronMath,False,0.8916385451818523,False,False,False,False,False,False,False,False,False,0,0,0.8379772961816306,0,0,0,0,0,0,0,0,0
85887,6,value_scantronMath,False,0.932883389576303,False,False,False,False,False,False,False,False,False,0,0,0.9068627450980392,0,0,0,0,0,0,0,0,0
85888,6,value_scantronMath,False,0.8400824896887888,False,False,False,False,False,False,False,False,False,0,0,0.872549019607843,0,0,0,0,0,0,0,0,0
85889,6,value_scantronMath,False,0.9713160854893138,False,False,False,False,False,False,False,False,False,0,0,0.9669762641898864,0,0,0,0,0,0,0,0,0
85890,6,value_scantronMath,True,1.0164979377577803,False,False,False,False,False,False,False,False,False,0,0,1.0192208462332302,0,0,0,0,0,0,0,0,0
85892,6,value_scantronMath,False,0.9733783277090364,False,False,False,False,False,False,False,False,False,0,0,0.9784571723426212,0,0,0,0,0,0,0,0,0
85894,6,value_scantronMath,False,0.9214473190851143,False,False,False,False,False,False,False,False,False,0,0,0.9258255933952528,0,0,0,0,0,0,0,0,0
85895,6,value_scantronMath,False,0.9306336707911512,False,False,False,False,False,False,False,False,False,0,0,0.8995098039215687,0,0,0,0,0,0,0,0,0
85896,6,value_scantronMath,False,0.9015748031496064,False,False,False,False,False,False,False,False,False,0,0,0.864938080495356,0,0,0,0,0,0,0,0,0
85897,6,value_scantronMath,False,0.8905136857892764,False,False,False,False,False,False,False,False,False,0,0,0.9237616099071208,0,0,0,0,0,0,0,0,0
85898,6,value_scantronMath,False,0.9595050618672666,False,False,False,False,False,False,False,False,False,0,0,0.9312435500515996,0,0,0,0,0,0,0,0,0
85899,6,value_scantronMath,False,0.905511811023622,False,False,False,False,False,False,False,False,False,0,0,0.9180856553147576,0,0,0,0,0,0,0,0,0
85900,6,value_scantronMath,False,0.9763779527559056,False,False,False,False,False,False,False,False,False,0,0,0.9543343653250774,0,0,0,0,0,0,0,0,0
85901,6,value_scantronMath,False,0.927634045744282,False,False,False,False,False,False,False,False,False,0,0,0.9356295149638802,0,0,0,0,0,0,0,0,0
85902,6,value_scantronMath,False,0.9058867641544808,False,False,False,False,False,False,False,False,False,0,0,0.8819659442724458,0,0,0,0,0,0,0,0,0
85905,6,value_scantronMath,False,0.8809523809523809,False,False,False,False,False,False,False,False,False,0,0,0.916795665634675,0,0,0,0,0,0,0,0,0
85906,6,value_scantronMath,False,0.8800149981252343,False,False,False,False,False,False,False,False,False,0,0,0.9068627450980392,0,0,0,0,0,0,0,0,0
85907,6,value_scantronMath,False,0.998875140607424,False,False,False,False,False,False,False,False,False,0,0,0.943498452012384,0,0,0,0,0,0,0,0,0
85908,6,value_scantronMath,False,0.9126359205099362,False,False,False,False,False,False,False,False,False,0,0,0.8520381836945304,0,0,0,0,0,0,0,0,0
85909,6,value_scantronMath,False,0.9289463817022872,False,False,False,False,False,False,False,False,False,0,0,0.8897058823529411,0,0,0,0,0,0,0,0,0
85910,6,value_scantronMath,False,0.990063742032246,False,False,False,False,False,False,False,False,False,0,0,0.9963880288957688,0,0,0,0,0,0,0,0,0
85911,6,value_scantronMath,False,0.926509186351706,False,False,False,False,False,False,False,False,False,0,0,0.9392414860681114,0,0,0,0,0,0,0,0,0
85912,6,value_scantronMath,False,0.9670041244844394,False,False,False,False,False,False,False,False,False,0,0,0.914344685242518,0,0,0,0,0,0,0,0,0
85913,6,value_scantronMath,False,0.9396325459317584,False,False,False,False,False,False,False,False,False,0,0,0.912280701754386,0,0,0,0,0,0,0,0,0
85914,6,value_scantronMath,True,1.0093738282714662,False,False,False,False,False,False,False,False,False,0,0,1.0,0,0,0,0,0,0,0,0,0
85917,6,value_scantronMath,False,0.8661417322834646,False,False,False,False,False,False,False,False,False,0,0,0.8641640866873065,0,0,0,0,0,0,0,0,0
85918,6,value_scantronMath,False,0.967379077615298,False,False,False,False,False,False,False,False,False,0,0,0.9663312693498451,0,0,0,0,0,0,0,0,0
85919,6,value_scantronMath,False,0.9581927259092612,False,False,False,False,False,False,False,False,False,0,0,0.9241486068111456,0,0,0,0,0,0,0,0,0
85920,6,value_scantronMath,False,0.9625046869141356,False,False,False,False,False,False,False,False,False,0,0,0.943498452012384,0,0,0,0,0,0,0,0,0
85921,6,value_scantronMath,False,0.942819647544057,False,False,False,False,False,False,False,False,False,0,0,0.9544633642930858,0,0,0,0,0,0,0,0,0
85922,6,value_scantronMath,False,0.9197600299962504,False,False,False,False,False,False,False,False,False,0,0,0.9411764705882352,0,0,0,0,0,0,0,0,0
85923,6,value_scantronMath,False,0.9201349831271092,False,False,False,False,False,False,False,False,False,0,0,0.9127966976264188,0,0,0,0,0,0,0,0,0
85924,6,value_scantronMath,False,0.8535808023997,False,False,False,False,False,False,False,False,False,0,0,0.880546955624355,0,0,0,0,0,0,0,0,0
85925,6,value_scantronMath,True,1.041994750656168,False,False,False,False,False,False,False,False,False,0,0,1.0184468524251806,0,0,0,0,0,0,0,0,0
85926,6,value_scantronMath,False,0.9945631796025496,False,False,False,False,False,False,False,False,False,0,0,0.9588493292053664,0,0,0,0,0,0,0,0,0
85927,6,value_scantronMath,False,0.9606299212598424,False,False,False,False,False,False,False,False,False,0,0,0.8992518059855521,0,0,0,0,0,0,0,0,0
85928,6,value_scantronMath,True,1.0048743907011624,False,False,False,False,False,False,False,False,False,0,0,0.9614293085655315,0,0,0,0,0,0,0,0,0
85933,6,value_scantronMath,True,1.0416197975253094,False,False,False,False,False,False,False,False,False,0,0,1.008513931888545,0,0,0,0,0,0,0,0,0
85934,6,value_scantronMath,False,0.9525684289463816,False,False,False,False,False,False,False,False,False,0,0,0.9351135190918474,0,0,0,0,0,0,0,0,0
85936,6,value_scantronMath,False,0.9010123734533184,False,False,False,False,False,False,False,False,False,0,0,0.8541021671826625,0,0,0,0,0,0,0,0,0
85937,6,value_scantronMath,False,0.8275215598050244,False,False,False,False,False,False,False,False,False,0,0,0.8802889576883385,0,0,0,0,0,0,0,0,0
85938,6,value_scantronMath,False,0.729846269216348,False,False,False,False,False,False,False,False,False,0,0,0.733875128998968,0,0,0,0,0,0,0,0,0
85939,6,value_scantronMath,False,0.9896887889013872,False,False,False,False,False,False,False,False,False,0,0,0.9527863777089784,0,0,0,0,0,0,0,0,0
85940,6,value_scantronMath,False,0.9263217097862768,False,False,False,False,False,False,False,False,False,0,0,0.924406604747162,0,0,0,0,0,0,0,0,0
85941,6,value_scantronMath,False,0.9540682414698164,False,False,False,False,False,False,False,False,False,0,0,0.9320175438596492,0,0,0,0,0,0,0,0,0
85942,6,value_scantronMath,False,0.970191226096738,False,False,False,False,False,False,False,False,False,0,0,0.900670794633643,0,0,0,0,0,0,0,0,0
85943,6,value_scantronMath,False,0.8608923884514436,False,False,False,False,False,False,False,False,False,0,0,0.5953302373581011,0,0,0,0,0,0,0,0,0
85944,6,value_scantronMath,False,0.8110236220472441,False,False,False,False,False,False,False,False,False,0,0,0.8719040247678018,0,0,0,0,0,0,0,0,0
85945,6,value_scantronMath,False,0.9626921634795652,False,False,False,False,False,False,False,False,False,0,0,0.9548503611971104,0,0,0,0,0,0,0,0,0
85946,6,value_scantronMath,False,0.9523809523809524,False,False,False,False,False,False,False,False,False,0,0,0.971749226006192,0,0,0,0,0,0,0,0,0
85947,6,value_scantronMath,False,0.9820022497187852,False,False,False,False,False,False,False,False,False,0,0,0.976780185758514,0,0,0,0,0,0,0,0,0
85948,6,value_scantronMath,False,0.9430071241094864,False,False,False,False,False,False,False,False,False,0,0,0.9197626418988648,0,0,0,0,0,0,0,0,0
85950,6,value_scantronMath,False,0.9656917885264342,False,False,False,False,False,False,False,False,False,0,0,0.9385964912280702,0,0,0,0,0,0,0,0,0
85951,6,value_scantronMath,False,0.9366329208848894,False,False,False,False,False,False,False,False,False,0,0,0.9521413828689372,0,0,0,0,0,0,0,0,0
85952,6,value_scantronMath,False,0.9326959130108736,False,False,False,False,False,False,False,False,False,0,0,0.9317595459236324,0,0,0,0,0,0,0,0,0
85953,6,value_scantronMath,False,0.943382077240345,False,False,False,False,False,False,False,False,False,0,0,0.970846233230134,0,0,0,0,0,0,0,0,0
85954,6,value_scantronMath,False,0.9452568428946382,False,False,False,False,False,False,False,False,False,0,0,0.94156346749226,0,0,0,0,0,0,0,0,0
85955,6,value_scantronMath,False,0.960817397825272,False,False,False,False,False,False,False,False,False,0,0,0.9498194014447884,0,0,0,0,0,0,0,0,0
85956,5,value_scantronMath,False,0.974121282348397,False,False,False,False,False,False,False,False,False,0,0,0.9438854489164088,0,0,0,0,0,0,0,0,0
85957,6,value_scantronMath,False,0.9559430071241096,False,False,False,False,False,False,False,False,False,0,0,0.91937564499484,0,0,0,0,0,0,0,0,0
85958,6,value_scantronMath,False,0.912448443944507,False,False,False,False,False,False,False,False,False,0,0,0.896671826625387,0,0,0,0,0,0,0,0,0
85959,6,value_scantronMath,False,0.967941507311586,False,False,False,False,False,False,False,False,False,0,0,0.9816821465428276,0,0,0,0,0,0,0,0,0
85961,6,value_scantronMath,False,0.9405699287589052,False,False,False,False,False,False,False,False,False,0,0,0.9429824561403508,0,0,0,0,0,0,0,0,0
85962,5,value_scantronMath,False,0.8489764387794515,False,False,False,False,False,False,False,False,False,0,0,0.7868937048503611,0,0,0,0,0,0,0,0,0
85965,6,value_scantronMath,False,0.8395200599925009,False,False,False,False,False,False,False,False,False,0,0,0.8259803921568628,0,0,0,0,0,0,0,0,0
85966,6,value_scantronMath,False,0.9415073115860516,False,False,False,False,False,False,False,False,False,0,0,0.9869711042311662,0,0,0,0,0,0,0,0,0
85967,6,value_scantronMath,False,0.9240719910011248,False,False,False,False,False,False,False,False,False,0,0,,0,0,0,0,0,0,0,0,0
85968,6,value_scantronMath,False,0.949193850768654,False,False,False,False,False,False,False,False,False,0,0,0.943498452012384,0,0,0,0,0,0,0,0,0
85969,6,value_scantronMath,False,0.941132358455193,False,False,False,False,False,False,False,False,False,0,0,0.9414344685242516,0,0,0,0,0,0,0,0,0
85970,6,value_scantronMath,False,0.9070116235470568,False,False,False,False,False,False,False,False,False,0,0,0.9321465428276572,0,0,0,0,0,0,0,0,0
85971,6,value_scantronMath,False,0.9968128983877016,False,False,False,False,False,False,False,False,False,0,0,0.9983230134158926,0,0,0,0,0,0,0,0,0
85973,6,value_scantronMath,False,0.9726284214473192,False,False,False,False,False,False,False,False,False,0,0,0.967234262125903,0,0,0,0,0,0,0,0,0
85974,6,value_scantronMath,False,0.9394450693663292,False,False,False,False,False,False,False,False,False,0,0,0.9027347781217748,0,0,0,0,0,0,0,0,0
85975,6,value_scantronMath,True,1.001499812523435,False,False,False,False,False,False,False,False,False,0,0,0.9803921568627452,0,0,0,0,0,0,0,0,0
85976,6,value_scantronMath,False,0.98068991376078,False,False,False,False,False,False,False,False,False,0,0,0.9805211558307532,0,0,0,0,0,0,0,0,0
85977,6,value_scantronMath,False,0.97787776527934,False,False,False,False,False,False,False,False,False,0,0,0.9579463364293086,0,0,0,0,0,0,0,0,0
85978,6,value_scantronMath,False,0.9531308586426696,False,False,False,False,False,False,False,False,False,0,0,0.9683952528379772,0,0,0,0,0,0,0,0,0
85979,6,value_scantronMath,False,0.9681289838770154,False,False,False,False,False,False,False,False,False,0,0,0.9984520123839008,0,0,0,0,0,0,0,0,0
85980,6,value_scantronMath,False,0.9313835770528684,False,False,False,False,False,False,False,False,False,0,0,0.9565273477812176,0,0,0,0,0,0,0,0,0
85981,6,value_scantronMath,False,0.8813273340832396,False,False,False,False,False,False,False,False,False,0,0,0.9593653250773994,0,0,0,0,0,0,0,0,0
85982,6,value_scantronMath,False,0.9589426321709786,False,False,False,False,False,False,False,False,False,0,0,0.8913828689370485,0,0,0,0,0,0,0,0,0
85983,6,value_scantronMath,False,0.9452568428946382,False,False,False,False,False,False,False,False,False,0,0,0.9268575851393188,0,0,0,0,0,0,0,0,0
85985,6,value_scantronMath,False,0.9754405699287588,False,False,False,False,False,False,False,False,False,0,0,0.9552373581011352,0,0,0,0,0,0,0,0,0
85986,6,value_scantronMath,True,1.0121859767529058,False,False,False,False,False,False,False,False,False,0,0,1.0036119711042313,0,0,0,0,0,0,0,0,0
85988,6,value_scantronMath,False,0.8457067866516685,False,False,False,False,False,False,False,False,False,0,0,0.8323013415892673,0,0,0,0,0,0,0,0,0
85989,6,value_scantronMath,False,0.9338207724034496,False,False,False,False,False,False,False,False,False,0,0,0.9464654282765738,0,0,0,0,0,0,0,0,0
85990,6,value_scantronMath,False,0.9572553430821148,False,False,False,False,False,False,False,False,False,0,0,0.8911248710010319,0,0,0,0,0,0,0,0,0
85991,6,value_scantronMath,False,0.9311961004874392,False,False,False,False,False,False,False,False,False,0,0,0.9588493292053664,0,0,0,0,0,0,0,0,0
85992,6,value_scantronMath,False,0.8942632170978627,False,False,False,False,False,False,False,False,False,0,0,0.8969298245614035,0,0,0,0,0,0,0,0,0
85993,6,value_scantronMath,False,0.9523809523809524,False,False,False,False,False,False,False,False,False,0,0,0.9583333333333334,0,0,0,0,0,0,0,0,0
85994,6,value_scantronMath,False,0.962129733783277,False,False,False,False,False,False,False,False,False,0,0,0.9343395252837978,0,0,0,0,0,0,0,0,0
